concept_id,concept_name,table
4148375,Catheterization of both left and right heart,procedure_occurrence
4148939,Trabeculectomy ab externo,procedure_occurrence
4149930,Pericardiocentesis,procedure_occurrence
4150970,Medical induction of labor,procedure_occurrence
4151191,Metatarsophalangeal fusion,procedure_occurrence
4151264,Biopsy of femur,procedure_occurrence
4151385,Manual removal of retained placenta,procedure_occurrence
4151662,Delayed closure of abdominal wall,procedure_occurrence
4153845,"Delayed allogeneic transplantation, cadaver donor",procedure_occurrence
4154201,Breast incision,procedure_occurrence
4159766,Amputation of toe,procedure_occurrence
4159841,Closed reduction of fracture of femur with internal fixation,procedure_occurrence
4162987,Colostomy,procedure_occurrence
4163708,"Vaccination for diphtheria, pertussis, and tetanus",procedure_occurrence
4163861,Grafting of skin and dermal-fat for breast augmentation,procedure_occurrence
4163971,Laparoscopic cholecystectomy,procedure_occurrence
4165376,Tympanoplasty type III with graft against mobile and intact stapes,procedure_occurrence
4166080,Decompression of median nerve,procedure_occurrence
4166920,Endoscopic biopsy of rectum,procedure_occurrence
4167069,Aneurysm clipping,procedure_occurrence
4167090,Closed reduction of fracture of tarsals and metatarsals with internal fixation,procedure_occurrence
4167261,Bronchoscopy and biopsy of bronchus,procedure_occurrence
4170056,Attachment of pedicle or flap graft to lip and mouth,procedure_occurrence
4170304,Ferning - cervical test,procedure_occurrence
4170533,Manual postpartum exploration of uterus,procedure_occurrence
4171381,Percutaneous extraction of kidney stone with fragmentation procedure,procedure_occurrence
4171417,Injection of anesthetic agent into peripheral nerve for analgesia,procedure_occurrence
4171675,Coronary arteriography using two catheters,procedure_occurrence
4172084,Biopsy of vulva,procedure_occurrence
4174050,Destruction of chorioretinal lesion by laser photocoagulation,procedure_occurrence
4174349,Excision of radius AND ulna for graft,procedure_occurrence
4174441,Closed reduction of fracture of carpals and metacarpals with internal fixation,procedure_occurrence
4174970,Ultrasound peripheral vascular flow study,procedure_occurrence
4176683,Injection of steroid,procedure_occurrence
4177224,Noninvasive ventilation,procedure_occurrence
4177941,Incision of perirectal tissue,procedure_occurrence
4178113,Inflation of fallopian tube,procedure_occurrence
4178606,Partial ureterectomy,procedure_occurrence
4178736,Pelvic exenteration,procedure_occurrence
4179719,Total ostectomy of carpals and metacarpals,procedure_occurrence
4179797,Laparoscopic-assisted right colectomy,procedure_occurrence
4179815,Electromyography,procedure_occurrence
4179928,Fixation of pendulous breast,procedure_occurrence
4180860,Catheterization of ureter,procedure_occurrence
4181152,Repair of thoracic aortic aneurysm with insertion of endovascular stent graft,procedure_occurrence
4181912,Cone biopsy of cervix,procedure_occurrence
4181917,Electroencephalogram,procedure_occurrence
4182594,Open reduction of fracture of phalanges of hand with internal fixation,procedure_occurrence
4184586,Plastic repair with reduction,procedure_occurrence
4184592,Aortography,procedure_occurrence
4185103,Mechanical vitrectomy by anterior approach,procedure_occurrence
4185738,Radical excision of skin lesion,procedure_occurrence
4186119,Incision of peritoneum,procedure_occurrence
4186572,Repair of nasal sinus fistula,procedure_occurrence
4186722,Biopsy of nose,procedure_occurrence
4187363,Complete sialoadenectomy,procedure_occurrence
4190323,Endoscopic dilation of pylorus,procedure_occurrence
4193388,Change of cystostomy tube,procedure_occurrence
4193559,Debridement of open fracture of phalanges of hand,procedure_occurrence
4193981,Exchange transfusion,procedure_occurrence
4194049,Application of splint,procedure_occurrence
4194260,Endoscopy of pharynx,procedure_occurrence
4194957,Renal arteriography,procedure_occurrence
4194967,Complete axillary lymphadenectomy,procedure_occurrence
4195117,Closed reduction of fracture of tibia and fibula with internal fixation,procedure_occurrence
4195136,Amputation above-knee,procedure_occurrence
4195473,Temporary tracheostomy,procedure_occurrence
4195720,Closure of colon fistula,procedure_occurrence
4195852,Catheterization of left heart,procedure_occurrence
4195917,Venography of vena cava,procedure_occurrence
4196081,Anastomosis of small intestine to small intestine,procedure_occurrence
4196199,Resection of abdominal aorta with replacement,procedure_occurrence
4196378,Flexible fiberoptic sigmoidoscopy,procedure_occurrence
4196919,Incision of anal fistula,procedure_occurrence
4197217,Arteriovenous anastomosis for renal dialysis,procedure_occurrence
4197480,Percutaneous insertion of nephrostomy tube,procedure_occurrence
4197673,Removal of ureterostomy tube and ureteral catheter,procedure_occurrence
4198057,Endoscopic biopsy of large intestine,procedure_occurrence
4199270,Ileostomy operation,procedure_occurrence
4199705,Endoscopic dilatation of bile duct,procedure_occurrence
4200227,Insertion of bilateral breast prostheses,procedure_occurrence
4200684,Endoscopy of small intestine through artificial stoma,procedure_occurrence
4201120,Control of hemorrhage,procedure_occurrence
4201757,Suture of laceration of nose,procedure_occurrence
4203771,Total replacement of hip,procedure_occurrence
4204127,Insertion of tissue expander into breast,procedure_occurrence
4205863,Radioisotope study of gastrointestinal system,procedure_occurrence
4205879,Angiocardiography of left heart,procedure_occurrence
4207654,Diagnostic ultrasound of gravid uterus,procedure_occurrence
4209151,Repair of musculotendinous cuff of shoulder,procedure_occurrence
4211987,Open reduction of fracture of femur with internal fixation,procedure_occurrence
4212499,Local excision of lesion or tissue of radius AND ulna,procedure_occurrence
4212941,Aspiration curettage of uterus for termination of pregnancy,procedure_occurrence
4213281,Sphenoid sinusotomy,procedure_occurrence
4213288,Insertion of catheter into artery,procedure_occurrence
4213465,Injection of sclerosing agent in vein,procedure_occurrence
4214705,Removal of arteriovenous shunt for renal dialysis,procedure_occurrence
4215445,Arthroplasty of shoulder for recurrent dislocation,procedure_occurrence
4215832,Prolotherapy,procedure_occurrence
4215909,Artificial pacemaker rate check,procedure_occurrence
4216307,Partial mandibulectomy,procedure_occurrence
4216567,Excision of salivary gland,procedure_occurrence
4217211,Injection of vitreous substitute,procedure_occurrence
4217443,Incision of cerebral meninges,procedure_occurrence
4217461,Open reduction of dislocation of shoulder,procedure_occurrence
4217826,Revision rhinoplasty,procedure_occurrence
4218295,Take-down of stoma of large intestine,procedure_occurrence
4218438,Circumcision,procedure_occurrence
4218549,Small intestinal endoscopy with biopsy,procedure_occurrence
4218687,Ventricular shunt to intracerebral site,procedure_occurrence
4219039,Excision of wrist joint synovium,procedure_occurrence
4220029,Nephrostomy,procedure_occurrence
4220239,Open biopsy of liver,procedure_occurrence
4222936,Pleurodesis,procedure_occurrence
4223363,Aspiration of cataract by phacoemulsification,procedure_occurrence
4223536,Classical cesarean section,procedure_occurrence
4223626,Catheterization of right heart,procedure_occurrence
4224157,Arteriography of pulmonary arteries,procedure_occurrence
4224173,Hemorrhoidectomy by simple ligature,procedure_occurrence
4225375,Endarterectomy of lower limb artery,procedure_occurrence
4226692,Retrograde pyelogram,procedure_occurrence
4227245,Breast implantation with deep inferior epigastric perforator flap,procedure_occurrence
4229320,Open heart valvuloplasty of aortic valve without replacement,procedure_occurrence
4230245,Midtarsal fusion,procedure_occurrence
4230535,Repair of current obstetric laceration of rectum and sphincter ani,procedure_occurrence
4230644,Transposition of cranial and peripheral nerves,procedure_occurrence
4230660,Anoscopy,procedure_occurrence
4230911,Echocardiography,procedure_occurrence
4231419,Abdominal paracentesis,procedure_occurrence
4231441,Excision of deep cervical lymph nodes,procedure_occurrence
4231907,Radiocarpal fusion,procedure_occurrence
4233306,Laparoscopic repair of urinary stress incontinence using sling,procedure_occurrence
4233386,Arthrocentesis,procedure_occurrence
4233420,Single internal mammary-coronary artery bypass,procedure_occurrence
4233827,Biopsy of lymphatic structure,procedure_occurrence
4234299,Repair of cystocele,procedure_occurrence
4234696,Removal of pyelostomy and nephrostomy tubes,procedure_occurrence
4234990,Aortocoronary bypass of two coronary arteries,procedure_occurrence
4235146,Removal of gastrostomy tube,procedure_occurrence
4236352,Excision of bone for graft,procedure_occurrence
4237657,Closed reduction of fracture of phalanges of hand with internal fixation,procedure_occurrence
4237748,Surgical removal of residual tooth roots,procedure_occurrence
4238384,Repair of artery with suture,procedure_occurrence
4238715,Removal of intrauterine device,procedure_occurrence
4238716,Open heart valvuloplasty of tricuspid valve without replacement,procedure_occurrence
4238976,Local excision of lesion or tissue of tibia and fibula,procedure_occurrence
4239080,Removal of external immobilization device,procedure_occurrence
4239208,Eye examination under anesthesia,procedure_occurrence
4239558,Recession of eye muscle,procedure_occurrence
4239779,Partial excision of salivary gland,procedure_occurrence
4240016,Surgical fracture of nasal turbinates,procedure_occurrence
4240305,Thoracentesis,procedure_occurrence
4240697,Implantation of artificial bladder sphincter,procedure_occurrence
4241448,Annuloplasty,procedure_occurrence
4242443,MRI - musculoskeletal structures,procedure_occurrence
4242997,Cholecystectomy,procedure_occurrence
4243335,Initial implantation of cardiac dual-chamber device,procedure_occurrence
4243973,Laparoscopic appendectomy,procedure_occurrence
4244369,Infusion chemotherapy for malignant neoplasm,procedure_occurrence
4244395,Temporary insertion of pacemaker into atrium by transvenous route,procedure_occurrence
4244540,Grafting of bone of humerus,procedure_occurrence
4245362,Myringoplasty,procedure_occurrence
4248100,Administration of botulism antitoxin,procedure_occurrence
4248955,Induction of labor by artificial rupture of membranes,procedure_occurrence
4249893,Colonoscopy,procedure_occurrence
4251314,Laparoscopy,procedure_occurrence
4251776,Open heart valvuloplasty of mitral valve without replacement,procedure_occurrence
4253062,Exploration of tendon sheath of hand,procedure_occurrence
4253523,Exploratory laparotomy,procedure_occurrence
4253788,Transfusion of coagulation factors,procedure_occurrence
4254105,Cauterization of lesion of cervix,procedure_occurrence
4261477,Lysis of posterior adhesions of iris,procedure_occurrence
4262784,Arthrodesis of metacarpophalangeal joint,procedure_occurrence
4263550,Chondrectomy of semilunar cartilage of knee,procedure_occurrence
4265706,Division of muscle,procedure_occurrence
4266224,Change of gastrostomy tube,procedure_occurrence
4266668,Transplantation of pancreas,procedure_occurrence
4267117,Frontal sinusectomy,procedure_occurrence
4267450,MRI of chest and myocardium,procedure_occurrence
4270051,Arthrodesis of ankle,procedure_occurrence
4270640,Intraoperative cholangiogram,procedure_occurrence
4271183,Incision of artery of lower limb,procedure_occurrence
4271929,Biopsy of anus,procedure_occurrence
4272345,Repair of vertebral fracture,procedure_occurrence
4273755,Incision of chest wall,procedure_occurrence
4273866,Radical cystectomy,procedure_occurrence
4274038,Repair of vein with suture,procedure_occurrence
4275113,Insertion of intrauterine contraceptive device,procedure_occurrence
4275142,Implantation of heart assist system,procedure_occurrence
4275257,Detoxication psychiatric therapy for alcoholism,procedure_occurrence
4275442,Administration of RhD immune globulin,procedure_occurrence
4275880,Release of urethral stricture,procedure_occurrence
4275911,Partial mastectomy,procedure_occurrence
4276183,Closed reduction of fracture of radius AND ulna with internal fixation,procedure_occurrence
4279443,Thoracoscopic biopsy of lung,procedure_occurrence
4280974,Closure of stoma of small intestine,procedure_occurrence
4282462,Excision of lesion of muscle,procedure_occurrence
4283892,Placement of stent in coronary artery,procedure_occurrence
4287693,Partial glossectomy,procedure_occurrence
4289454,Venous catheterization for renal dialysis,procedure_occurrence
4290320,Open reduction of fracture of humerus with internal fixation,procedure_occurrence
4294805,Laparoscopic-assisted vaginal hysterectomy,procedure_occurrence
4295216,Removal of nail,procedure_occurrence
4297321,"Amputation of finger, except thumb",procedure_occurrence
4297365,Partial hip replacement by prosthesis,procedure_occurrence
4297470,Decompression of trigeminal nerve root,procedure_occurrence
4297515,Temporary colostomy,procedure_occurrence
4298098,Synovectomy of knee joint,procedure_occurrence
4299518,Removal of pacemaker electrode leads without replacement,procedure_occurrence
4300866,Ultrasonography of urinary system,procedure_occurrence
4301429,Ureteroscopy,procedure_occurrence
4302301,Suture of peritoneum,procedure_occurrence
4302979,Blepharorrhaphy,procedure_occurrence
4304536,Partial nephrectomy,procedure_occurrence
4304943,Endoscopic retrograde cholangiopancreatography,procedure_occurrence
4305185,Laparoscopic bilateral repair of inguinal hernia with prosthesis or graft,procedure_occurrence
4306044,Lysis of adhesions of blood vessel,procedure_occurrence
